location,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",460412,,5,898,2020,2,7,5,10,0,28.37,16.79,-7.05,22.4262338422318,0.0,0.0,17965.622911897834,22.611695541603737
"VT, Chittenden County",460412,,5,899,2020,2,7,5,11,0,35.44,63.16,-6.85,16.73766581455856,0.0,702.6530236162986,5604.519360305319,16.5677096732336
"VT, Chittenden County",460412,,5,900,2020,2,7,5,12,0,50.06,109.37,-6.74,23.18045695424337,0.0,0.0,20930.825750570355,23.541369636089193
"VT, Chittenden County",460412,,5,901,2020,2,7,5,13,0,29.78,39.52,-6.6,16.693111253281256,1.0,637.5152692499076,5222.649038430679,16.473541959308317
"VT, Chittenden County",460412,,5,902,2020,2,7,5,14,0,23.44,29.19,-6.65,24.59794704826972,1.0,0.0,24523.357595485868,25.300703977936116
"VT, Chittenden County",460412,,5,903,2020,2,7,5,15,0,27.02,17.92,-6.89,22.16954303474658,1.0,172.74349775079412,23117.027462622467,22.213988467279506
"VT, Chittenden County",460412,,5,904,2020,2,7,5,16,0,51.02,71.11,-7.38,24.198141894720674,2.0,0.0,21079.518778044832,24.26157832260622
"VT, Chittenden County",460412,,5,905,2020,2,7,5,17,0,22.83,26.65,-8.22,21.45816910319017,2.0,0.0,15185.289047290633,21.444444444444443
"VT, Chittenden County",460412,,5,906,2020,2,7,5,18,0,0.0,0.0,-9.1,22.333662189747294,2.0,0.0,14940.816180858983,22.339518502250773
"VT, Chittenden County",460412,,5,907,2020,2,7,5,19,0,0.0,0.0,-9.74,21.644628311407413,2.0,0.0,14875.03951794462,21.611111111111114
"VT, Chittenden County",460412,,5,908,2020,2,7,5,20,0,0.0,0.0,-10.22,25.580142852877902,2.0,0.0,23764.782176147917,25.89447034201121
"VT, Chittenden County",460412,,5,909,2020,2,7,5,21,0,0.0,0.0,-10.5,23.50753465520106,2.0,0.0,20245.194128097442,23.52585918140994
"VT, Chittenden County",460412,,5,910,2020,2,7,5,22,0,0.0,0.0,-10.7,24.47336122639225,2.0,0.0,21495.409261654546,24.480166882168813
"VT, Chittenden County",460412,,5,911,2020,2,7,5,23,0,0.0,0.0,-11.06,21.46050735943017,2.0,0.0,14998.392582298844,21.453146946545644
"VT, Chittenden County",460412,,5,912,2020,2,7,5,24,0,0.0,0.0,-11.77,25.869661482750317,2.0,0.0,19888.120606803015,26.10910919714938
"VT, Chittenden County",460412,,5,913,2020,2,8,6,1,0,0.0,0.0,-12.7,21.695520196984035,2.0,465.67988243283355,15244.040511217883,21.681194566132447
"VT, Chittenden County",460412,,5,914,2020,2,8,6,2,0,0.0,0.0,-14.06,17.554507342404275,2.0,608.3685160591946,8980.815365730434,17.4657555616258
"VT, Chittenden County",460412,,5,915,2020,2,8,6,3,0,0.0,0.0,-15.72,21.024424915731224,2.0,0.0,17385.63720228951,21.111111111111107
"VT, Chittenden County",460412,,5,916,2020,2,8,6,4,0,0.0,0.0,-17.6,23.553252416395377,2.0,0.0,26735.105985633825,24.527176312605683
"VT, Chittenden County",460412,,5,917,2020,2,8,6,5,0,0.0,0.0,-18.81,21.081854837174202,2.0,0.0,23371.510325351104,21.111111111111114
"VT, Chittenden County",460412,,5,918,2020,2,8,6,6,0,0.0,0.0,-20.17,22.079482321774094,2.0,0.0,23064.863516533693,22.09022569675587
"VT, Chittenden County",460412,,5,919,2020,2,8,6,7,0,0.0,0.0,-21.99,21.451647079116654,2.0,0.0,24736.443579722458,21.434584100337997
"VT, Chittenden County",460412,,5,920,2020,2,8,6,8,0,134.88,23.09,-22.64,21.497442126766263,2.0,0.0,24732.6197772317,21.5
"VT, Chittenden County",460412,,5,921,2020,2,8,6,9,0,430.61,73.78,-21.56,20.14368865416425,2.0,0.0,21720.534361545568,20.084959334875748
"VT, Chittenden County",460412,,5,922,2020,2,8,6,10,0,605.48,120.5,-20.04,17.9610844464462,2.0,0.0,15434.715679036592,17.93211012279574
"VT, Chittenden County",460412,,5,923,2020,2,8,6,11,0,664.18,142.58,-18.57,18.118148974592042,2.0,0.0,13987.943439460567,18.11927401576053
"VT, Chittenden County",460412,,5,924,2020,2,8,6,12,0,511.91,174.35,-17.5,17.515078506924546,2.0,0.0,13151.028284630636,17.508176413325156
"VT, Chittenden County",460412,,5,925,2020,2,8,6,13,0,654.53,171.32,-16.5,21.1423561390831,1.0,0.0,20417.838249966328,21.333333333333332
"VT, Chittenden County",460412,,5,926,2020,2,8,6,14,0,705.49,110.2,-15.68,17.101292984564854,1.0,480.10295842625254,12867.738695469263,17.045013502491795
"VT, Chittenden County",460412,,5,927,2020,2,8,6,15,0,852.01,83.48,-15.25,21.152843233537723,1.0,0.0,20103.0772958984,21.33333333333333
"VT, Chittenden County",460412,,5,928,2020,2,8,6,16,0,779.9,60.2,-15.41,18.64144851185645,1.0,0.0,14952.188719135811,18.640159771426234
"VT, Chittenden County",460412,,5,929,2020,2,8,6,17,0,604.16,24.94,-17.24,17.869957592151813,2.0,0.0,12739.5092862904,17.866828342927327
"VT, Chittenden County",460412,,5,930,2020,2,8,6,18,0,0.0,0.0,-20.45,23.225699523831963,2.0,0.0,24740.028605916905,23.864495890947392
"VT, Chittenden County",460412,,5,931,2020,2,8,6,19,0,0.0,0.0,-22.31,21.420897873807434,1.0,0.0,27637.26378810522,24.596410291923682
"VT, Chittenden County",460412,,5,932,2020,2,8,6,20,0,0.0,0.0,-23.52,21.91023900527866,2.0,0.0,27943.585602038238,24.021222069668365
"VT, Chittenden County",460412,,5,933,2020,2,8,6,21,0,0.0,0.0,-24.59,20.585061283726667,2.0,0.0,26661.76835436096,20.55788539047529
"VT, Chittenden County",460412,,5,934,2020,2,8,6,22,0,0.0,0.0,-25.22,21.248891516535814,2.0,0.0,27665.976988190327,21.29430755509399
"VT, Chittenden County",460412,,5,935,2020,2,8,6,23,0,0.0,0.0,-24.92,20.820887421854437,2.0,0.0,28324.9476648365,21.388888888888886
"VT, Chittenden County",460412,,5,936,2020,2,8,6,24,0,0.0,0.0,-24.01,21.05425939579446,2.0,0.0,28220.058874979844,22.5979020173861
"VT, Chittenden County",460412,,5,937,2020,2,9,7,1,0,0.0,0.0,-23.21,20.93987704845743,2.0,0.0,28296.2772791371,21.399219057602313
"VT, Chittenden County",460412,,5,938,2020,2,9,7,2,0,0.0,0.0,-23.23,18.48349161112454,2.0,0.0,21506.602375370094,18.451444463567405
"VT, Chittenden County",460412,,5,939,2020,2,9,7,3,0,0.0,0.0,-23.28,18.623272684074742,2.0,0.0,21555.653025971184,18.62496258644892
"VT, Chittenden County",460412,,5,940,2020,2,9,7,4,0,0.0,0.0,-24.0,20.76190893718266,2.0,0.0,27243.257185672657,21.61366957989767
"VT, Chittenden County",460412,,5,941,2020,2,9,7,5,0,0.0,0.0,-24.66,19.86523258927094,2.0,0.0,28201.437370980006,23.99598366709048
"VT, Chittenden County",460412,,5,942,2020,2,9,7,6,0,0.0,0.0,-24.92,19.98979227388542,2.0,0.0,27571.23597057021,19.993870633918515
"VT, Chittenden County",460412,,5,943,2020,2,9,7,7,0,0.0,0.0,-24.75,20.015898756749984,2.0,0.0,28251.01847580223,22.072890418551864
"VT, Chittenden County",460412,,5,944,2020,2,9,7,8,0,403.86,18.7,-24.46,20.281853991848873,2.0,0.0,28109.339375886484,26.392459921570293
"VT, Chittenden County",460412,,5,945,2020,2,9,7,9,0,613.05,65.57,-23.07,19.95600482560709,2.0,0.0,25672.505315652932,19.95126505639409
"VT, Chittenden County",460412,,5,946,2020,2,9,7,10,0,812.92,84.12,-20.65,22.313420114130576,2.0,0.0,27432.570569831067,24.21234702475386
"VT, Chittenden County",460412,,5,947,2020,2,9,7,11,0,760.74,109.91,-18.71,22.192819134925056,2.0,0.0,27486.067540753043,22.19229061317974
"VT, Chittenden County",460412,,5,948,2020,2,9,7,12,0,875.12,105.14,-16.84,20.21576094425323,2.0,0.0,19612.068190304824,20.213873209002948
"VT, Chittenden County",460412,,5,949,2020,2,9,7,13,0,865.56,107.94,-14.47,21.42577878791499,1.0,0.0,17374.878007106363,21.43419409926175
"VT, Chittenden County",460412,,5,950,2020,2,9,7,14,0,624.9,168.92,-13.06,17.11893179380689,1.0,574.293433228335,7871.503362175462,17.01010041035019
"VT, Chittenden County",460412,,5,951,2020,2,9,7,15,0,662.89,121.94,-12.12,22.010479686235513,1.0,0.0,17575.963055490294,22.192712269917482
"VT, Chittenden County",460412,,5,952,2020,2,9,7,16,0,266.3,103.62,-11.47,24.36674766013829,1.0,0.0,26419.519869784595,24.658691619286486
"VT, Chittenden County",460412,,5,953,2020,2,9,7,17,0,48.7,43.77,-11.64,17.370955966944354,1.0,644.6578553323462,7122.89058412486,17.13062972492685
"VT, Chittenden County",460412,,5,954,2020,2,9,7,18,0,0.0,0.0,-11.42,22.800830504711282,2.0,0.0,18775.8542036325,23.025583419912135
"VT, Chittenden County",460412,,5,955,2020,2,9,7,19,0,0.0,0.0,-10.25,17.279860393858826,2.0,674.2913274247927,6005.16668917863,17.120707093279247
"VT, Chittenden County",460412,,5,956,2020,2,9,7,20,0,0.0,0.0,-9.64,17.741212160879574,2.0,0.0,5693.772945558579,17.74183263382954
"VT, Chittenden County",460412,,5,957,2020,2,9,7,21,0,0.0,0.0,-8.89,22.672534402157595,2.0,0.0,15340.503438227679,22.874535179848284
"VT, Chittenden County",460412,,5,958,2020,2,9,7,22,0,0.0,0.0,-8.19,21.904666253435675,2.0,0.0,18701.67896799672,21.90239449233253
"VT, Chittenden County",460412,,5,959,2020,2,9,7,23,0,0.0,0.0,-7.15,18.306316872719318,2.0,616.9327338737494,9789.707046972055,18.283060222870287
"VT, Chittenden County",460412,,5,960,2020,2,9,7,24,0,0.0,0.0,-6.32,19.601460427269906,2.0,0.0,10014.609457414352,19.60835753874213
"VT, Chittenden County",460412,,5,961,2020,2,10,1,1,0,0.0,0.0,-5.78,17.201276876600566,2.0,234.24299252508695,6029.712567277632,17.19258180651302
"VT, Chittenden County",460412,,5,962,2020,2,10,1,2,0,0.0,0.0,-5.31,22.728709496215938,2.0,0.0,16112.2190870348,22.966270673576282
"VT, Chittenden County",460412,,5,963,2020,2,10,1,3,0,0.0,0.0,-5.03,22.913168083303024,2.0,0.0,22977.1823075518,22.91396720134056
"VT, Chittenden County",460412,,5,964,2020,2,10,1,4,0,0.0,0.0,-4.63,24.730822970003857,2.0,0.0,26712.884633230777,25.732194472784638
"VT, Chittenden County",460412,,5,965,2020,2,10,1,5,0,0.0,0.0,-4.18,23.00898581166499,1.0,0.0,20950.370057356376,22.993525152573284
"VT, Chittenden County",460412,,5,966,2020,2,10,1,6,0,0.0,0.0,-3.8,25.29742302440945,1.0,0.0,22535.60951405732,25.40087945514558
"VT, Chittenden County",460412,,5,967,2020,2,10,1,7,0,0.0,0.0,-3.5,24.482869055573843,1.0,0.0,20934.804765204794,24.471878035068812
"VT, Chittenden County",460412,,5,968,2020,2,10,1,8,0,41.73,18.91,-3.25,21.50194483432271,2.0,62.037809952166285,10998.501905633111,21.499999999999996
"VT, Chittenden County",460412,,5,969,2020,2,10,1,9,0,38.86,60.48,-2.44,21.80274074304678,1.0,0.0,8483.6174676249,21.803897682455915
"VT, Chittenden County",460412,,5,970,2020,2,10,1,10,0,68.42,113.33,-0.96,17.448076839333353,1.0,1061.5994816268549,1085.9492200215125,17.266653637100827
"VT, Chittenden County",460412,,5,971,2020,2,10,1,11,0,54.96,124.5,-0.24,21.30583753336823,1.0,262.8391694191201,8556.541424781406,21.33333333333333
"VT, Chittenden County",460412,,5,972,2020,2,10,1,12,0,68.18,161.23,-0.17,22.360324483120483,1.0,0.0,11537.043604566685,22.36929625820488
"VT, Chittenden County",460412,,5,973,2020,2,10,1,13,0,72.26,175.69,-0.31,20.12673881797022,1.0,70.31909348098763,6774.008719368363,20.124810853148954
"VT, Chittenden County",460412,,5,974,2020,2,10,1,14,0,50.02,111.01,-0.41,17.542415684444055,1.0,782.1039842280135,3122.1015416710143,17.512883226206867
"VT, Chittenden County",460412,,5,975,2020,2,10,1,15,0,160.0,140.4,-0.29,24.119461487799825,1.0,0.0,15974.316797414464,24.42615539767418
"VT, Chittenden County",460412,,5,976,2020,2,10,1,16,0,284.64,96.37,-0.1,20.122504435870447,0.0,421.44971575228175,7148.943386311792,20.045278722337944
"VT, Chittenden County",460412,,5,977,2020,2,10,1,17,0,180.01,40.8,-0.56,17.256247032708544,0.0,655.5810478659291,1261.8582529736186,17.156015509124583
"VT, Chittenden County",460412,,5,978,2020,2,10,1,18,0,0.0,0.0,-3.74,21.46606598756145,1.0,0.0,10668.390969656022,21.55555555555556
"VT, Chittenden County",460412,,5,979,2020,2,10,1,19,0,0.0,0.0,-5.63,17.32265158340176,2.0,558.085070942605,3175.826320998861,17.201381887372765
"VT, Chittenden County",460412,,5,980,2020,2,10,1,20,0,0.0,0.0,-6.52,18.776664276302476,2.0,0.0,6388.409423361685,18.783205750365696
"VT, Chittenden County",460412,,5,981,2020,2,10,1,21,0,0.0,0.0,-6.73,22.096191247935167,2.0,0.0,13471.731618291928,22.147508566739837
"VT, Chittenden County",460412,,5,982,2020,2,10,1,22,0,0.0,0.0,-6.21,21.59037653803553,2.0,0.0,16238.542467105657,21.58827336881155
"VT, Chittenden County",460412,,5,983,2020,2,10,1,23,0,0.0,0.0,-5.98,18.407856349742936,2.0,473.4477359003931,8719.832457018354,18.390633024590418
"VT, Chittenden County",460412,,5,984,2020,2,10,1,24,0,0.0,0.0,-6.88,17.434196409648276,2.0,13.467449331470045,5792.487986589637,17.434034688390224
"VT, Chittenden County",460412,,5,985,2020,2,11,2,1,0,0.0,0.0,-7.62,20.745971603364417,2.0,0.0,12277.64605496569,20.788929388466617
"VT, Chittenden County",460412,,5,986,2020,2,11,2,2,0,0.0,0.0,-8.24,22.245963159723104,2.0,0.0,19734.917756646853,22.265731068542816
"VT, Chittenden County",460412,,5,987,2020,2,11,2,3,0,0.0,0.0,-8.85,21.006195961286632,2.0,0.0,19287.081373554276,21.00173039235868
"VT, Chittenden County",460412,,5,988,2020,2,11,2,4,0,0.0,0.0,-9.2,21.184151979784694,2.0,0.0,17529.73640864229,21.19141293311799
"VT, Chittenden County",460412,,5,989,2020,2,11,2,5,0,0.0,0.0,-9.47,24.801176513442684,2.0,0.0,26228.356928919013,25.310569143033526
"VT, Chittenden County",460412,,5,990,2020,2,11,2,6,0,0.0,0.0,-9.45,21.208383549423694,2.0,516.8294861574137,17639.687128868492,21.22222222222222
"VT, Chittenden County",460412,,5,991,2020,2,11,2,7,0,0.0,0.0,-9.39,23.845009315719043,2.0,0.0,18322.108473413064,23.920025944601946
"VT, Chittenden County",460412,,5,992,2020,2,11,2,8,0,37.27,20.02,-9.41,20.470940750802143,2.0,257.9096997013208,12290.597382887465,20.462950221540368
"VT, Chittenden County",460412,,5,993,2020,2,11,2,9,0,34.05,35.52,-8.56,22.08164227775315,2.0,0.0,12754.341682998554,22.094762349922718
"VT, Chittenden County",460412,,5,994,2020,2,11,2,10,0,47.22,73.41,-7.28,23.5141723989182,2.0,0.0,18142.414277978987,23.543884050978882
"VT, Chittenden County",460412,,5,995,2020,2,11,2,11,0,58.73,133.73,-6.04,20.712396032179157,1.0,238.69998459326152,10154.381912841454,20.706261787797477
"VT, Chittenden County",460412,,5,996,2020,2,11,2,12,0,51.79,113.2,-4.83,16.933811927841294,0.0,610.2962358881834,4070.4310790119544,16.805031362879905
"VT, Chittenden County",460412,,5,997,2020,2,11,2,13,0,57.37,139.37,-3.64,21.251830497183242,1.0,0.0,11471.903841553367,21.33333333333333
"VT, Chittenden County",460412,,5,998,2020,2,11,2,14,0,69.16,146.49,-2.34,24.836123185967825,1.0,0.0,21079.428863854067,25.029340174965185
"VT, Chittenden County",460412,,5,999,2020,2,11,2,15,0,63.05,110.16,-1.67,19.56093787632687,1.0,505.774405614183,8161.062896146407,19.43727062708018
"VT, Chittenden County",460412,,5,1000,2020,2,11,2,16,0,84.77,79.46,-1.42,24.100309010524775,1.0,0.0,13977.367500987175,24.239264279769554
"VT, Chittenden County",460412,,5,1001,2020,2,11,2,17,0,19.48,37.52,-2.1,23.613648437089857,2.0,0.0,15449.532869785458,23.606905934307285
"VT, Chittenden County",460412,,5,1002,2020,2,11,2,18,0,0.0,0.0,-2.94,23.00272033042779,2.0,0.0,13575.064736980246,22.993653892481845
"VT, Chittenden County",460412,,5,1003,2020,2,11,2,19,0,0.0,0.0,-3.47,17.220497270405833,2.0,996.2511089486254,963.8466842516673,16.935696454859144
"VT, Chittenden County",460412,,5,1004,2020,2,11,2,20,0,0.0,0.0,-3.57,16.756982496090018,2.0,2267.092556641335,0.0,16.756331210685474
"VT, Chittenden County",460412,,5,1005,2020,2,11,2,21,0,0.0,0.0,-3.44,21.599116244698866,2.0,0.0,10057.01616401188,21.697418291114765
"VT, Chittenden County",460412,,5,1006,2020,2,11,2,22,0,0.0,0.0,-3.43,21.55569275615481,2.0,0.0,13354.75976427074,21.55555555555555
"VT, Chittenden County",460412,,5,1007,2020,2,11,2,23,0,0.0,0.0,-3.6,17.600982949307927,2.0,653.169171887579,5022.003711828969,17.499122808283076
"VT, Chittenden County",460412,,5,1008,2020,2,11,2,24,0,0.0,0.0,-3.46,25.35115665596463,2.0,0.0,19933.220088320923,25.88620032040941
"VT, Chittenden County",460412,,5,1009,2020,2,12,3,1,0,0.0,0.0,-2.78,18.643470199237907,2.0,597.1438797316443,5150.942132589023,18.43113664516539
"VT, Chittenden County",460412,,5,1010,2020,2,12,3,2,0,0.0,0.0,-2.65,23.50456651222922,2.0,0.0,15663.987664971237,23.670890584106434
"VT, Chittenden County",460412,,5,1011,2020,2,12,3,3,0,0.0,0.0,-2.92,20.274249880874553,2.0,171.83359695089385,10821.47278647466,20.26890053163179
"VT, Chittenden County",460412,,5,1012,2020,2,12,3,4,0,0.0,0.0,-3.84,20.626306683739376,2.0,0.0,9680.59661429832,20.62862997077448
"VT, Chittenden County",460412,,5,1013,2020,2,12,3,5,0,0.0,0.0,-4.87,21.10323851797974,2.0,0.0,11805.417735074709,21.11111111111111
"VT, Chittenden County",460412,,5,1014,2020,2,12,3,6,0,0.0,0.0,-5.61,25.635455813939554,2.0,0.0,21875.379285185438,25.95493360680305
"VT, Chittenden County",460412,,5,1015,2020,2,12,3,7,0,0.0,0.0,-6.65,17.236698920307912,1.0,825.5936758139861,1873.4510779452678,16.8669639272482
"VT, Chittenden County",460412,,5,1016,2020,2,12,3,8,0,318.09,25.09,-7.24,23.637781951624632,1.0,0.0,18508.250902632302,23.913912914073176
"VT, Chittenden County",460412,,5,1017,2020,2,12,3,9,0,568.05,69.47,-6.23,22.897552999377517,1.0,0.0,18233.635544102057,22.895382773569107
"VT, Chittenden County",460412,,5,1018,2020,2,12,3,10,0,778.31,91.34,-5.07,21.67101977382591,1.0,0.0,12714.832171142973,21.660098344525
"VT, Chittenden County",460412,,5,1019,2020,2,12,3,11,0,786.03,109.27,-3.55,21.335303115545308,1.0,0.0,10080.391673590351,21.333333333333332
"VT, Chittenden County",460412,,5,1020,2020,2,12,3,12,0,761.0,107.73,-2.03,21.319302642636366,1.0,0.0,9178.508301125523,21.319197228406054
"VT, Chittenden County",460412,,5,1021,2020,2,12,3,13,0,711.93,129.81,-1.07,19.067896621460992,1.0,326.80782859099435,5069.84899539853,19.05789777169477
"VT, Chittenden County",460412,,5,1022,2020,2,12,3,14,0,486.56,234.44,-0.62,25.349824776507536,1.0,0.0,15809.984081191356,25.663522204054846
"VT, Chittenden County",460412,,5,1023,2020,2,12,3,15,0,363.71,214.56,-0.54,18.022603163568437,1.0,1582.5766607877488,25.915129549328974,17.67181325099574
"VT, Chittenden County",460412,,5,1024,2020,2,12,3,16,0,295.52,116.65,-0.6,21.299987403283453,1.0,62.341083176182885,7181.28167643117,21.333333333333325
"VT, Chittenden County",460412,,5,1025,2020,2,12,3,17,0,14.64,48.81,-0.88,23.486440554949652,1.0,0.0,13177.758746065481,23.52851962692652
"VT, Chittenden County",460412,,5,1026,2020,2,12,3,18,0,0.0,0.0,-1.24,21.213746741672356,1.0,315.344766970522,10075.753845841107,21.209005356366482
"VT, Chittenden County",460412,,5,1027,2020,2,12,3,19,0,0.0,0.0,-1.68,22.935177403423882,2.0,0.0,11268.187748736787,22.959323273575066
"VT, Chittenden County",460412,,5,1028,2020,2,12,3,20,0,0.0,0.0,-2.54,22.741854426081964,2.0,0.0,12976.39105234678,22.73782292509987
"VT, Chittenden County",460412,,5,1029,2020,2,12,3,21,0,0.0,0.0,-3.34,23.75493934839897,2.0,0.0,15884.675877914497,23.796254018120663
"VT, Chittenden County",460412,,5,1030,2020,2,12,3,22,0,0.0,0.0,-3.93,18.20071624608601,2.0,802.3103678236866,2261.4303629452997,17.981235917669167
"VT, Chittenden County",460412,,5,1031,2020,2,12,3,23,0,0.0,0.0,-4.03,21.35823345903335,2.0,0.0,9583.153599098738,21.38888888888889
"VT, Chittenden County",460412,,5,1032,2020,2,12,3,24,0,0.0,0.0,-3.87,19.47403683221527,2.0,0.0,6992.6557198374085,19.466934149306326
"VT, Chittenden County",460412,,5,1033,2020,2,13,4,1,0,0.0,0.0,-3.31,22.9266985173684,2.0,0.0,12442.071118141266,22.975255921728102
"VT, Chittenden County",460412,,5,1034,2020,2,13,4,2,0,0.0,0.0,-2.65,19.580341374885567,2.0,593.5124537321337,7809.916189106591,19.561905373464263
"VT, Chittenden County",460412,,5,1035,2020,2,13,4,3,0,0.0,0.0,-2.54,24.189688605538063,2.0,0.0,14518.439084843701,24.362808140633238
"VT, Chittenden County",460412,,5,1036,2020,2,13,4,4,0,0.0,0.0,-2.38,24.571866769573592,2.0,0.0,20957.685007509455,24.574909113790728
"VT, Chittenden County",460412,,5,1037,2020,2,13,4,5,0,0.0,0.0,-2.44,22.476454549552308,2.0,0.0,15103.542499856112,22.458183658443314
"VT, Chittenden County",460412,,5,1038,2020,2,13,4,6,0,0.0,0.0,-2.81,18.950050162582222,2.0,734.06362679361,6290.303449719952,18.891814302379526
"VT, Chittenden County",460412,,5,1039,2020,2,13,4,7,0,0.0,0.0,-3.17,20.517520946531572,2.0,0.0,7695.5857104393335,20.523820573354392
"VT, Chittenden County",460412,,5,1040,2020,2,13,4,8,0,35.51,14.82,-3.24,20.141522509622952,2.0,0.0,6348.213551212409,20.12590558531824
"VT, Chittenden County",460412,,5,1041,2020,2,13,4,9,0,49.66,87.69,-2.72,18.21680307139631,2.0,238.71304007041934,4109.572053327448,18.209164769404282
"VT, Chittenden County",460412,,5,1042,2020,2,13,4,10,0,52.3,93.34,-1.75,16.951500293216128,2.0,315.4866547282972,1621.5930766498461,16.94270799163644
"VT, Chittenden County",460412,,5,1043,2020,2,13,4,11,0,54.87,123.66,-1.25,22.37422005543661,1.0,0.0,11842.407193697141,22.550510571903846
"VT, Chittenden County",460412,,5,1044,2020,2,13,4,12,0,116.4,180.03,-2.5,20.84471000011698,1.0,4.9367361476599125,11885.116594909869,20.84465803774379
"VT, Chittenden County",460412,,5,1045,2020,2,13,4,13,0,91.36,195.87,-5.51,21.32153487865405,1.0,0.0,13584.283991654065,21.333333333333336
"VT, Chittenden County",460412,,5,1046,2020,2,13,4,14,0,161.27,206.4,-8.49,22.60558642994203,1.0,0.0,18208.324465585054,22.632546387564354
"VT, Chittenden County",460412,,5,1047,2020,2,13,4,15,0,70.23,145.14,-9.54,22.323292688566937,1.0,0.0,19911.430878154224,22.31917352259704
"VT, Chittenden County",460412,,5,1048,2020,2,13,4,16,0,63.16,112.5,-9.73,21.599803589815366,1.0,0.0,16689.470833335974,21.57394537056495
"VT, Chittenden County",460412,,5,1049,2020,2,13,4,17,0,13.16,56.8,-10.15,17.629551833566985,1.0,631.6295214871332,7681.780632616838,17.546578263615537
"VT, Chittenden County",460412,,5,1050,2020,2,13,4,18,0,0.0,0.0,-10.81,21.145590139626858,1.0,0.0,14223.085683020228,21.220512243960094
"VT, Chittenden County",460412,,5,1051,2020,2,13,4,19,0,0.0,0.0,-11.67,21.659802601149387,2.0,0.0,18077.858187494952,21.66535538022399
"VT, Chittenden County",460412,,5,1052,2020,2,13,4,20,0,0.0,0.0,-12.62,17.833546900464775,2.0,661.8904910020497,10297.505487453342,17.804226695660212
"VT, Chittenden County",460412,,5,1053,2020,2,13,4,21,0,0.0,0.0,-13.46,19.11360709311369,2.0,0.0,11855.937076879043,19.12035132287276
"VT, Chittenden County",460412,,5,1054,2020,2,13,4,22,0,0.0,0.0,-14.54,24.74365306515398,2.0,0.0,25824.9524451537,26.527952281458873
"VT, Chittenden County",460412,,5,1055,2020,2,13,4,23,0,0.0,0.0,-16.39,22.65402704759204,2.0,0.0,27537.851671686185,26.13390470158554
"VT, Chittenden County",460412,,5,1056,2020,2,13,4,24,0,0.0,0.0,-18.77,23.931610627472264,2.0,0.0,28142.93812899394,25.11088311782703
"VT, Chittenden County",460412,,5,1057,2020,2,14,5,1,0,0.0,0.0,-20.95,20.954193623315728,2.0,0.0,23001.885231058262,20.95991710237133
"VT, Chittenden County",460412,,5,1058,2020,2,14,5,2,0,0.0,0.0,-23.06,23.22055918103275,2.0,0.0,25744.837142621556,23.374946936396544
"VT, Chittenden County",460412,,5,1059,2020,2,14,5,3,0,0.0,0.0,-25.33,17.344674870508122,2.0,68.70799338323084,16286.766476479794,17.172237205618856
"VT, Chittenden County",460412,,5,1060,2020,2,14,5,4,0,0.0,0.0,-27.38,20.265023576558253,2.0,0.0,22957.81628074872,20.380727335818914
"VT, Chittenden County",460412,,5,1061,2020,2,14,5,5,0,0.0,0.0,-29.19,20.19236978490191,2.0,0.0,27918.33460499164,23.084381779684893
"VT, Chittenden County",460412,,5,1062,2020,2,14,5,6,0,0.0,0.0,-30.84,19.17570129569694,2.0,0.0,28218.63161152685,19.31058121756813
"VT, Chittenden County",460412,,5,1063,2020,2,14,5,7,0,0.0,0.0,-32.25,18.636156544126038,1.0,0.0,28591.262842701286,24.87439269295074
"VT, Chittenden County",460412,,5,1064,2020,2,14,5,8,0,227.98,22.48,-32.53,18.49305007989575,1.0,0.0,28488.886331996186,24.449045331325614
"VT, Chittenden County",460412,,5,1065,2020,2,14,5,9,0,508.09,94.34,-29.57,18.852243876752066,1.0,0.0,28100.07038623528,19.20937130668008
"VT, Chittenden County",460412,,5,1066,2020,2,14,5,10,0,881.65,84.64,-26.75,16.72524250854624,1.0,0.0,20698.46221375849,16.71912802253341
"VT, Chittenden County",460412,,5,1067,2020,2,14,5,11,0,833.52,101.72,-24.17,21.719238925057507,1.0,0.0,26747.13148235182,22.596793351816174
"VT, Chittenden County",460412,,5,1068,2020,2,14,5,12,0,822.3,145.41,-20.31,18.64175152680211,1.0,331.2906292854763,21527.337264902893,18.675007792346598
"VT, Chittenden County",460412,,5,1069,2020,2,14,5,13,0,826.84,133.12,-18.45,23.30766139563236,1.0,0.0,24869.369491536123,23.83382923127656
"VT, Chittenden County",460412,,5,1070,2020,2,14,5,14,0,817.01,137.67,-17.62,21.930852908233927,0.0,0.0,26476.50028619177,21.944318853491612
"VT, Chittenden County",460412,,5,1071,2020,2,14,5,15,0,885.09,85.84,-17.31,22.965198781224174,0.0,0.0,27912.62221461516,24.99931858773052
"VT, Chittenden County",460412,,5,1072,2020,2,14,5,16,0,731.2,79.36,-17.52,21.34904126437903,1.0,0.0,23335.831022866565,21.333333333333332
"VT, Chittenden County",460412,,5,1073,2020,2,14,5,17,0,660.09,29.18,-19.06,20.884343168689707,2.0,0.0,18857.263293455828,20.881388488301766
"VT, Chittenden County",460412,,5,1074,2020,2,14,5,18,0,0.0,0.0,-22.24,21.549992943756738,2.0,0.0,21347.213468899812,21.55555555555555
